Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Budget,Revenue,Country,Genres,imdb_id,year
10,FALSE,/AokFVAl1JVooW1uz2V2vxNUxfit.jpg,"[36, 28, 18]",551271,en,Medieval,The story of 14th century Czech icon and warlord Jan Zizka who defeated armies of the Teutonic Order and the Holy Roman Empire.,704.123,/4njdAkiBdC5LnFApeXSkFQ78GdT.jpg,08-09-22,Medieval,FALSE,7.2,207,23000000,4311284,Czech Republic,History,tt8883486,2022
11,FALSE,/1DBDwevWS8OhiT3wqqlW7KGPd6m.jpg,[53],985939,en,Fall,"For best friends Becky and Hunter, life is all about conquering fears and pushing limits. But after they climb 2,000 feet to the top of a remote, abandoned radio tower, they find themselves stranded with no way down. Now Becky and Hunter’s expert climbing skills will be put to the ultimate test as they desperately fight to survive the elements, a lack of supplies, and vertigo-inducing heights",692.249,/v28T5F1IygM8vXWZIycfNEm3xcL.jpg,11-08-22,Fall,FALSE,7.3,1828,3000000,11900000,United Kingdom,Thriller,tt15325794,2022
12,FALSE,/tIX6j3NzadlwGcJ52nuWdmtOQkg.jpg,"[27, 53, 9648]",717728,en,Jeepers Creepers: Reborn,"Forced to travel with her boyfriend to a horror festival, Laine begins to experience disturbing visions associated with the urban legend of The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, she becomes the center of it while something unearthly has been summoned.",608.262,/qVVegwPsW6n9unBtLWq1rzOutka.jpg,15-09-22,Jeepers Creepers: Reborn,FALSE,5.8,519,20000000,2892594,Finland,Horror,tt14121726,2022
13,FALSE,/3r3tZgKTw1554hcFoUfydLHE38w.jpg,"[27, 9648]",338947,en,Hellraiser,"A young woman struggling with addiction comes into possession of an ancient puzzle box, unaware that its purpose is to summon the Cenobites, a group of sadistic supernatural beings from another dimension.",606.735,/f9ZAIUxTTk23vo1BC9Ur1Rx5c2E.jpg,28-09-22,Hellraiser,FALSE,6.6,343,14000000,0,United States of America,Horror,tt0887261,2022
14,FALSE,/u9Io1hVnxb2b3T0z99aOK8sq0SN.jpg,"[9648, 12, 35, 80]",829280,en,Enola Holmes 2,"Now a detective-for-hire like her infamous brother, Enola Holmes takes on her first official case to find a missing girl, as the sparks of a dangerous conspiracy ignite a mystery that requires the help of friends — and Sherlock himself — to unravel.",570.117,/tegBpjM5ODoYoM1NjaiHVLEA0QM.jpg,04-11-22,Enola Holmes 2,FALSE,7.7,1259,189,0,United States of America,Mystery,tt14641788,2022
15,FALSE,/jsoz1HlxczSuTx0mDl2h0lxy36l.jpg,"[14, 28, 35]",616037,en,Thor: Love and Thunder,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.",466.92,/pIkRyD18kl4FhoCNQuWxWu5cBLM.jpg,06-07-22,Thor: Love and Thunder,FALSE,6.7,4844,250000000,760000000,United States of America,Fantasy,tt10648342,2022
16,FALSE,/y2Ca1neKke2mGPMaHzlCNDVZqsK.jpg,"[28, 35, 53]",718930,en,Bullet Train,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",448.381,/tVxDe01Zy3kZqaZRNiXFGDICdZk.jpg,03-07-22,Bullet Train,FALSE,7.5,2562,90000000,239260044,United States of America,Action,tt12593682,2022
17,FALSE,/pz7bGOUNJXyPKJ2GcJN6nhwBnCs.jpg,"[53, 12, 27]",760741,en,Beast,"A recently widowed man and his two teenage daughters travel to a game reserve in South Africa. However, their journey of healing soon turns into a fight for survival when a bloodthirsty lion starts to stalk them.",433.59,/xIGr7UHsKf0URWmyyd5qFMAq4d8.jpg,11-08-22,Beast,FALSE,7,842,0,56000000,United States of America,Thriller,tt13223398,2022
18,FALSE,/14QbnygCuTO0vl7CAFmPf1fgZfV.jpg,"[28, 12, 878]",634649,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",433.376,/uJYYizSuA9Y3DCs0qS4qWvHfZg4.jpg,15-12-21,Spider-Man: No Way Home,FALSE,8,15990,200000000,1916050941,United States of America,Action,tt10872600,2022
19,FALSE,/ugS5FVfCI3RV0ZwZtBV3HAV75OX.jpg,"[16, 878, 28]",610150,ja,ドラゴンボール超 スーパーヒーロー,"The Red Ribbon Army, an evil organization that was once destroyed by Goku in the past, has been reformed by a group of people who have created new and mightier Androids, Gamma 1 and Gamma 2, and seek vengeance against Goku and his family.",424.066,/rugyJdeoJm7cSJL1q4jBpTNbxyU.jpg,11-06-22,Dragon Ball Super: Super Hero,FALSE,8,2060,0,70000000,Japan,Animation,tt14614892,2022
20,FALSE,/3PieOs1t6dPHWlgvX3XoqTIQLqN.jpg,"[12, 28, 878]",507086,en,Jurassic World Dominion,"Four years after the destruction of Isla Nublar, Biosyn operatives attempt to track down Maisie Lockwood, while Dr Ellie Sattler investigates a genetically engineered swarm of giant insects.",412.792,/kAVRgw7GgK1CfYEJq8ME6EvRIgU.jpg,01-06-22,Jurassic World Dominion,FALSE,7,3941,165000000,1001000000,United States of America,Adventure,tt8041270,2022
21,FALSE,/AaV1YIdWKnjAIAOe8UUKBFm327v.jpg,"[28, 18]",361743,en,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",409.361,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,24-05-22,Top Gun: Maverick,FALSE,8.3,4925,170000000,1482656000,United States of America,Action,tt1745960,2022
22,FALSE,/6mEYUYdkKoVCMeYf3rTFj0L1uyv.jpg,"[28, 35, 80, 53]",899112,en,Violent Night,"When a team of mercenaries breaks into a wealthy family compound on Christmas Eve, taking everyone inside hostage, the team isn’t prepared for a surprise combatant: Santa Claus is on the grounds, and he’s about to show why this Nick is no saint.",403.329,/1CHp8QQjGwqWaPZWjzcRidlt5Xs.jpg,30-11-22,Violent Night,FALSE,7.7,72,20000000,20355000,United States of America,Action,tt12003946,2022
23,FALSE,/7ZO9yoEU2fAHKhmJWfAc2QIPWJg.jpg,"[53, 28, 878]",766507,en,Prey,"When danger threatens her camp, the fierce and highly skilled Comanche warrior Naru sets out to protect her people. But the prey she stalks turns out to be a highly evolved alien predator with a technically advanced arsenal.",358.355,/ujr5pztc1oitbe7ViMUOilFaJ7s.jpg,02-08-22,Prey,FALSE,7.9,4716,65000000,0,United States of America,Thriller,tt11866324,2022
24,FALSE,/bn3fAIckhOFEnrIZNCSbgHXRHLY.jpg,"[16, 35, 10751]",438148,en,Minions: The Rise of Gru,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",345.496,/wKiOkZTN9lUUUNZLmtnwubZYONg.jpg,29-06-22,Minions: The Rise of Gru,FALSE,7.5,2375,85000000,936000000,United States of America,Animation,tt5113044,2022
25,FALSE,/5GA3vV1aWWHTSDO5eno8V5zDo8r.jpg,"[27, 53]",760161,en,Orphan: First Kill,"After escaping from an Estonian psychiatric facility, Leena Klammer travels to America by impersonating Esther, the missing daughter of a wealthy family. But when her mask starts to slip, she is put against a mother who will protect her family from the murderous “child” at any cost.",339.371,/pHkKbIRoCe7zIFvqan9LFSaQAde.jpg,27-07-22,Orphan: First Kill,FALSE,6.8,1352,0,9572765,Canada,Horror,tt11851548,2022
26,FALSE,/yo0qfH2dQGGMxkfivdkz5zxVatD.jpg,"[27, 53]",830788,en,The Invitation,"After the death of her mother, Evie is approached by an unknown cousin who invites her to a lavish wedding in the English countryside. Soon, she realizes a gothic conspiracy is afoot and must fight for survival as she uncovers twisted secrets in her family’s history.",330.283,/jcTq6gIskCsHlKDvCKKouEfiU66.jpg,24-08-22,The Invitation,FALSE,6.5,342,10000000,30000000,United States of America,Horror,tt12873562,2022
27,FALSE,/yEQqrW61rwNuVRHTjgHOAU4dXNE.jpg,"[28, 12, 10751, 35]",675353,en,Sonic the Hedgehog 2,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",327.89,/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,30-03-22,Sonic the Hedgehog 2,FALSE,7.6,3428,110000000,401800000,Japan,Action,tt12412888,2022
28,FALSE,/2cQMVHBaP1wK0UBX5SGDahB3lp3.jpg,"[9648, 53, 27]",807356,en,Watcher,"As a serial killer stalks the city, Julia — a young actress who just moved to town with her husband — notices a mysterious stranger watching her from across the street.",317.046,/dXCjoI3jdtBrwPHgVsyNLkl8Rvs.jpg,03-06-22,Watcher,FALSE,6.4,346,0,2667033,United Arab Emirates,Mystery,tt12004038,2022
29,FALSE,/GFq9kYUnpRCnlbIbjPzNA96e0j.jpg,"[35, 27, 53]",593643,en,The Menu,"A couple travels to a coastal island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",314.621,/v31MsWhF9WFh7Qooq6xSBbmJxoG.jpg,17-11-22,The Menu,FALSE,7.3,364,35000000,33000000,United States of America,Comedy,tt9764362,2022
30,FALSE,/fHDvGGPFry65ou79WLi6JsjCZrM.jpg,[35],632856,en,Spirited,"Each Christmas Eve, the Ghost of Christmas Present selects one dark soul to be reformed by a visit from three spirits. But this season, he picked the wrong Scrooge. Clint Briggs turns the tables on his ghostly host until Present finds himself reexamining his own past, present and future.",312.138,/h3zAzTMs5EP3cKusOxFNGSFE1WI.jpg,10-11-22,Spirited,FALSE,7.2,202,75000000,0,United States of America,Comedy,tt10999120,2022
31,FALSE,/7OxGhxUYAdtuike29VMzEFxJx7y.jpg,"[35, 14]",2907,en,The Addams Family,"When a man claiming to be long-lost Uncle Fester reappears after 25 years lost, the family plans a celebration to wake the dead. But the kids barely have time to warm up the electric chair before Morticia begins to suspect Fester is fraud when he can't recall any of the details of Fester's life.",298.037,/qFf8anju5f2epI0my8RdwwIXFIP.jpg,22-11-91,The Addams Family,FALSE,7,3809,30000000,191502426,United States of America,Comedy,tt0101272,2022
32,FALSE,/geYUecpFI2AonDLhjyK9zoVFcMv.jpg,"[16, 28, 14]",810693,ja,劇場版 呪術廻戦 0,"Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a curse and won't leave him alone. Since Rika is no ordinary curse, his plight is noticed by Satoru Gojo, a teacher at Jujutsu High, a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enroll, but can he learn enough in time to confront the curse that haunts him?",296.557,/3pTwMUEavTzVOh6yLN0aEwR7uSy.jpg,24-12-21,Jujutsu Kaisen 0,FALSE,8.3,681,0,195870885,Japan,Animation,tt14331144,2022
33,FALSE,/ml8YBTJq7UkALfI022FWscCQuQW.jpg,"[14, 35, 10751]",642885,en,Hocus Pocus 2,"29 years since the Black Flame Candle was last lit, the 17th-century Sanderson sisters are resurrected, and they are looking for revenge. Now it's up to three high school students to stop the ravenous witches from wreaking a new kind of havoc on Salem before dawn on All Hallow's Eve.",292.106,/7ze7YNmUaX81ufctGqt0AgHxRtL.jpg,27-09-22,Hocus Pocus 2,FALSE,7.5,1179,30000000,0,United States of America,Fantasy,tt11909878,2022
34,FALSE,/2iGUavwv86Hubv3V5Iq4qEQXDfE.jpg,"[53, 18, 27]",848058,vi,Cerdita,A bullied overweight teenager sees a glimpse of hope when her tormentors are brutally abducted by a mesmerizing stranger.,276.665,/8EIQAvJjXdbNDMmBtHtgGqbc09V.jpg,07-10-22,Piggy,FALSE,6.7,226,2400000,380512,France,Thriller,tt10399608,2022
35,FALSE,/rwgmDkIEv8VjAsWx25ottJrFvpO.jpg,"[10749, 18]",744276,en,After Ever Happy,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for.",273.242,/6b7swg6DLqXCO3XUsMnv6RwDMW2.jpg,24-08-22,After Ever Happy,FALSE,7,605,0,12467270,United States of America,Romance,tt13070038,2022
36,FALSE,/mMA2YNddowV8MZtxpbn0a7Yilum.jpg,"[10752, 36, 28, 18]",928123,zh,长津湖之水门桥,"In the follow-up to ""The Battle At Lake Changjin"", brothers Wu Qianli and Wu Wanli undertake a new task for the People's Volunteer Army, defending a bridge part of the American troops' escape route from the advancing Chinese.",272.906,/ugiL6wIhl1OfPyv1gqLkTe45jLl.jpg,01-02-22,The Battle at Lake Changjin: Water Gate Bridge,FALSE,6.7,26,200000000,626203271,China,War,tt16194408,2022
37,FALSE,/fOy2Jurz9k6RnJnMUMRDAgBwru2.jpg,"[16, 10751, 35, 14]",508947,en,Turning Red,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.",268.956,/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg,10-03-22,Turning Red,FALSE,7.5,3596,190000000,18879922,United States of America,Animation,tt8097030,2022
38,FALSE,/b0PlSFdDwbyK0cf5RxwDpaOJQvQ.jpg,"[80, 9648, 53]",414906,en,The Batman,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",267.957,/74xTEgt7R36Fpooo50r9T25onhq.jpg,01-03-22,The Batman,FALSE,7.7,6878,185000000,770836163,United States of America,Crime,tt1877830,2022
39,FALSE,/qjGrUmKW78MCFG8PTLDBp67S27p.jpg,"[16, 28, 12, 14]",635302,ja,劇場版「鬼滅の刃」無限列車編,"Tanjirō Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyōjurō Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",266.452,/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,16-10-20,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,FALSE,8.3,2806,15800000,503063688,Japan,Animation,tt11032374,2022
40,FALSE,/wcKFYIiVDvRURrzglV9kGu7fpfY.jpg,"[14, 28, 12]",453395,en,Doctor Strange in the Multiverse of Madness,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",263.856,/9Gtg2DzBhmYamXBS1hKAhiwbBKS.jpg,04-05-22,Doctor Strange in the Multiverse of Madness,FALSE,7.4,6436,200000001,955800000,United States of America,Fantasy,tt9419884,2022
41,FALSE,/qlbNi4qOA9eXto0DDzCdtUOICFy.jpg,"[16, 35]",566466,ja,映画『ゆるキャン△』,"Your favorite cozy camping anime returns with a movie as the former members of the Outdoors Club get together again, this time to build a campsite! Reunite with Nadeshiko, Rin, Chiaki, Aoi, and Ena as they gather around the campfire once more with good food and good company.",260.716,/pgffCA82hmBhavW23nbipzsmYf5.jpg,01-07-22,Laid-Back Camp The Movie,FALSE,8,21,0,7283918,Japan,Animation,tt14364238,2022
42,FALSE,/qaTzVAW1u16WFNsepjCrilBuInc.jpg,"[16, 28, 10751, 35, 878]",539681,en,DC League of Super-Pets,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",259.314,/r7XifzvtezNt31ypvsmb6Oqxw49.jpg,27-07-22,DC League of Super-Pets,FALSE,7.5,968,90000000,203000000,United States of America,Animation,tt8912936,2022
43,FALSE,/3G1Q5xF40HkUBJXxt2DQgQzKTp5.jpg,"[16, 35, 10751, 14]",568124,en,Encanto,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",258.102,/4j0PNHkMr5ax3IA8tjtxcmPU3QT.jpg,13-10-21,Encanto,FALSE,7.7,7632,50000000,253000000,United States of America,Animation,tt2953050,2022
44,FALSE,/bzE52pxszAyHhq9lEZS1VELMRNp.jpg,"[53, 18]",848526,fr,Arsenault & Fils,"The Arsenaults, a close-knit family who profit from illegal hunting, have ruled the roost for several generations in Témiscouata, Quebec. The return to the fold of Anthony, the impetuous youngest of the family, then the arrival of Émilie, a radio host who exercises an ascendancy over Anthony and his older brother Adam, will come to test the harmony of the clan.",256.674,/2symxAMYXpJ9mJ8YOc2b5ZEKIAQ.jpg,17-06-22,Family Game,FALSE,5.3,6,4000000,0,Canada,Thriller,tt14624330,2022
45,FALSE,/hYZ4a0JvPETdfgJJ9ZzyFufq8KQ.jpg,"[28, 18, 878]",629176,en,Samaritan,"Thirteen year old Sam Cleary  suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 20 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.",235.274,/vwq5iboxYoaSpOmEQrhq9tHicq7.jpg,25-08-22,Samaritan,FALSE,6.9,1431,100000000,0,United States of America,Action,tt5500218,2022
46,FALSE,/qkt1Qn9j6yw9rcJhvSu1p3wuiBm.jpg,"[10751, 35, 14]",8871,en,How the Grinch Stole Christmas,"Inside a snowflake exists the magical land of Whoville. In Whoville, live the Whos, an almost mutated sort of Munchkin-like people. All the Whos love Christmas, yet just outside of their beloved Whoville lives the Grinch. The Grinch is a nasty creature that hates Christmas, and plots to steal it away from the Whos, whom he equally abhors. Yet a small child, Cindy Lou Who, decides to try befriending the Grinch.",230.236,/1WZbbPApEivA421gCOluuzMMKCk.jpg,15-11-00,How the Grinch Stole Christmas,FALSE,6.7,6198,123000000,345823040,Germany,Family,tt0170016,2022
47,FALSE,/jlGmlFOcfo8n5tURmhC7YVd4Iyy.jpg,"[28, 35, 12]",436969,en,The Suicide Squad,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",224.374,/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg,28-07-21,The Suicide Squad,FALSE,7.6,6780,185000000,168657565,United States of America,Action,tt6334354,2022
48,FALSE,/fbTxsnJcQwuwzCEu9VEiU9lV75Y.jpg,"[28, 53]",645788,en,The Protégé,"Rescued as a child by the legendary assassin Moody and trained in the family business, Anna is the world’s most skilled contract killer. When Moody, the man who was like a father to her and taught her everything she needs to know about trust and survival, is brutally killed, Anna vows revenge. As she becomes entangled with an enigmatic killer whose attraction to her goes way beyond cat and mouse, their confrontation turns deadly and the loose ends of a life spent killing will weave themselves ever tighter.",222.977,/iQUj7MptHUlcXpaMLrqRNZRxGA9.jpg,19-08-21,The Protégé,FALSE,6.6,724,0,8639684,United States of America,Action,tt6079772,2022
49,FALSE,/t0qAnq1iOno3Z926Fc1OeKk43Qu.jpg,"[27, 53]",928773,en,Whisper,A young Nurse is assigned to look after a patient in a remote location in the English countryside. As the night continues she finds herself terrorized by an unseen force that is connected with her patient.,222.972,/3zunvPLgM9qGFr8ob2BpaKSuAJI.jpg,23-01-22,Whisper,FALSE,6.3,39,20000,0,United Kingdom,Horror,tt6344890,2022
50,FALSE,/b6ZJZHUdMEFECvGiDpJjlfUWela.jpg,"[28, 12, 878]",284054,en,Black Panther,"King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",220.682,/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,13-02-18,Black Panther,FALSE,7.4,19930,200000000,1347597973,United States of America,Action,tt1825683,2022
51,FALSE,/9e6wp707XMouPG939o2fHunXXJR.jpg,"[16, 12, 35, 10751, 14, 27]",639721,en,The Addams Family 2,The Addams get tangled up in more wacky adventures and find themselves involved in hilarious run-ins with all sorts of unsuspecting characters.,217.379,/ld7YB9vBRp1GM1DT3KmFWSmtBPB.jpg,01-10-21,The Addams Family 2,FALSE,7.1,1002,0,119815153,Canada,Animation,tt11125620,2022
52,FALSE,/54PmeEzQMvpojpJBku61ZGQnWUX.jpg,"[16, 12, 28, 14]",900667,ja,ONE PIECE FILM RED,"Uta — the most beloved singer in the world. Her voice, which she sings with while concealing her true identity, has been described as “otherworldly.” She will appear in public for the first time at a live concert. As the venue fills with all kinds of Uta fans — excited pirates, the Navy watching closely, and the Straw Hats led by Luffy who simply came to enjoy her sonorous performance — the voice that the whole world has been waiting for is about to resound.",212.536,/m80kPdrmmtEh9wlLroCp0bwUGH0.jpg,06-08-22,One Piece Film Red,FALSE,7.3,215,0,150797338,Japan,Animation,tt16183464,2022
53,FALSE,/5wDBVictj4wUYZ31gR5WzCM9dLD.jpg,"[16, 878, 12, 10751]",877269,en,Strange World,"A journey deep into an uncharted and treacherous land, where fantastical creatures await the legendary Clades—a family of explorers whose differences threaten to topple their latest, and by far most crucial, mission.",206.413,/4H7dRko04LGUaDLHiVwSh4gv61S.jpg,23-11-22,Strange World,FALSE,6.5,55,180000000,42000000,United States of America,Animation,tt10298840,2022
