Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Budget,Revenue,Country,Genres,imdb_id,year
115,FALSE,/uTT0yYYgD5S4cDpNOJxuvCITAeC.jpg,"[18, 10749]",419743,en,Disobedience,"A woman learns about the death of her Orthodox Jewish father, a rabbi. She returns home and has romantic feelings rekindled for her best childhood friend, who is now married to her cousin.",25.935,/skPT4ffWhlmmDOMNEdxOiP6Emfz.jpg,10-09-17,Disobedience,FALSE,7,973,6000000,0,United States of America,Drama,tt6108178,2017
116,FALSE,/b0dP4lPgK8Dg0tQEPx6z73jRURA.jpg,"[16, 28, 18]",445030,ja,ノーゲーム・ノーライフ ゼロ,"In ancient Disboard, Riku is an angry, young warrior intent on saving humanity from the warring Exceed, the sixteen sentient species, fighting to establish the ""One True God"" amongst the Old Deus. In a lawless land, humanity's lack of magic and weak bodies have made them easy targets, leaving them on the brink of extinction. One day, hope returns to humanity when Riku finds a powerful female Ex-machina, whom he names Schwi. Exiled from her Cluster because of her research into human emotions, Schwi is convinced that humanity has only survived due to the power of these feelings. Forming an unlikely partnership in the midst of the overwhelming chaos, Riku and Schwi must now find the answers to their individual shortcomings in each other, and discover for themselves what it truly means to be human as they fight for their lives against all odds. Each with a powerful new ally in tow, it is now up to them to prevent the extinction of the human race and establish peace throughout Disboard!",25.455,/cCBB6BGRj5nCTaEgogDtkHfjOLK.jpg,15-07-17,No Game No Life: Zero,FALSE,7.9,297,0,6000000,Japan,Animation,tt5914996,2017
118,FALSE,/67eKM9rkCOZmNVrsgXVKiCvJh1.jpg,"[28, 80]",479718,ko,범죄도시,"In Chinatown, law and order is turned upside down when a trio of feral Chinese gangsters arrive, start terrorizing civilians, and usurping territory. The beleaguered local gangsters team up with the police, lead by the badass loose cannon Ma Seok-do, to bring them down. Based on a true story.",25.239,/pUd1FYQb5r55RqXpx08dnCbP1fs.jpg,03-10-17,The Outlaws,FALSE,7.8,226,5883687,52946454,South Korea,Action,tt7468056,2017
120,FALSE,/hxSuiXSsBWuAjR2rRMw4oOJw6jF.jpg,"[18, 80]",445040,en,My Friend Dahmer,"Jeffrey Dahmer struggles with a difficult family life as a young boy. During his teenage years he slowly transforms, edging closer to the serial killer he was to become.",25.109,/c6HoPIBcRv9l2tPB8hbivq71Nw.jpg,03-11-17,My Friend Dahmer,FALSE,6.5,469,0,1361611,United States of America,Drama,tt2291540,2017
121,FALSE,/hENBbG0J4zf4fFB3OVAC50poojR.jpg,"[18, 53, 878]",339988,en,The Circle,"A young tech worker takes a job at a powerful Internet corporation, quickly rises up the company's ranks, and soon finds herself in a perilous situation concerning privacy, surveillance and freedom. She comes to learn that her decisions and actions will determine the future of humanity.",25.032,/bQVqd5rWrx5GbXhJNuvKy4Viz6j.jpg,27-04-17,The Circle,FALSE,5.5,4000,18000000,40651864,United States of America,Drama,tt4287320,2017
124,FALSE,/yCRYYGldFGVa4cmZVpTVCRQMfjA.jpg,"[28, 12, 14]",350312,te,బాహుబలి 2: ది కన్ క్లూజన్,"When Mahendra, the son of Bāhubali, learns about his heritage, he begins to look for answers. His story is juxtaposed with past events that unfolded in the Mahishmati Kingdom.",24.504,/21sC2assImQIYCEDA84Qh9d1RsK.jpg,27-04-17,Bāhubali 2: The Conclusion,FALSE,7.4,567,31000000,275947313,India,Action,tt4849438,2017
125,FALSE,/i4ZougHEyBAboDpi6jsaTUDTjUl.jpg,"[14, 53, 28, 12, 27]",282035,en,The Mummy,"Though safely entombed in a crypt deep beneath the unforgiving desert, an ancient queen whose destiny was unjustly taken from her is awakened in our current day, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.",24.273,/zxkY8byBnCsXodEYpK8tmwEGXBI.jpg,06-06-17,The Mummy,FALSE,5.5,6400,125000000,409231607,United States of America,Fantasy,tt2345759,2017
126,FALSE,/8XT1YtgLv0EQieawoadMIXxcvBL.jpg,"[28, 53, 27]",467938,fr,Revenge,Jen's romantic getaway with her wealthy married boyfriend is disrupted when his friends arrive for an impromptu hunting trip. Tension mounts at the house until the situation culminates in an unexpected way.,23.979,/dZdsm8Z8irM3da7f7U1V3opk3sv.jpg,25-01-17,Revenge,FALSE,6.4,1473,2900000,692079,Belgium,Action,tt6738136,2017
127,FALSE,/3MSrtN9M6V8te4XYWeaO2x8EesO.jpg,"[28, 16, 35, 10751]",268531,en,Captain Underpants: The First Epic Movie,"Two mischievous kids hypnotize their mean elementary school principal and turn him into their comic book creation, the kind-hearted and elastic-banded Captain Underpants.",23.943,/vVWwCv5WjDpddG2JsDPVPBmmP1e.jpg,01-06-17,Captain Underpants: The First Epic Movie,FALSE,6.2,1017,38000000,125427681,United States of America,Action,tt2091256,2017
129,FALSE,/2J283YNxKhxAqHeVegUJ5mzLfGb.jpg,"[18, 9648, 80]",392044,en,Murder on the Orient Express,Genius Belgian detective Hercule Poirot investigates the murder of an American tycoon aboard the Orient Express train.,23.698,/kc2gJjebceoFgOQbukzPzP8SXVZ.jpg,03-11-17,Murder on the Orient Express,FALSE,6.7,8721,55000000,352794081,United Kingdom,Drama,tt3402236,2017
130,FALSE,/h3ir8VfpSEtoEBJjEarEludkjKL.jpg,"[28, 878, 53]",460648,zh,机器之血,"Jackie Chan stars as a hardened special forces agent who fights to protect a young woman from a sinister criminal gang. At the same time, he feels a special connection to the young woman, like they met in a different life.",23.629,/vL1KMUr0Jj6kEZ5YPZO7VQBZMLl.jpg,18-12-17,Bleeding Steel,FALSE,5.9,413,65000000,0,China,Action,tt5813366,2017
131,FALSE,/9poUAjlyDmjCHra1xDV9sZL1kEy.jpg,"[27, 53, 9648]",300665,en,Leatherface,"A young nurse is kidnapped by a group of violent teens who escape from a mental hospital and take her on the road trip from hell. Pursued by an equally deranged lawman out for revenge, one of the teens is destined for tragedy and horrors that will destroy his mind, moulding him into a monster named Leatherface.",23.007,/nV7LPlyhUxKn5y0nuItCr8D1OSu.jpg,14-09-17,Leatherface,FALSE,5.5,1061,0,1476843,United States of America,Horror,tt2620590,2017
132,FALSE,/3DPuzZmkBD9vbMpLvQcrymYoDBk.jpg,"[10751, 16, 28, 12, 35]",274862,en,The Lego Ninjago Movie,"Six young ninjas are tasked with defending their island home of Ninjago. By night, they’re gifted warriors using their skill and awesome fleet of vehicles to fight villains and monsters. By day, they’re ordinary teens struggling against their greatest enemy....high school.",22.325,/vUo0pNXGhp2ffTJxiStWt6fHL7F.jpg,21-09-17,The Lego Ninjago Movie,FALSE,6.5,845,70000000,123081555,Denmark,Family,tt3014284,2017
133,FALSE,/n1daj6hS4yf858HgPfe7kGyjISp.jpg,"[10749, 35]",449755,en,Christmas Inheritance,"To inherit her father's company, socialite Ellen must first visit his small hometown, where she learns the value of hard work and helping others.",22.319,/sqdbF40nBzS2IZVAGPxJT7loxoM.jpg,15-12-17,Christmas Inheritance,FALSE,6.3,756,10000000,0,United States of America,Romance,tt7608534,2017
134,FALSE,/listgoAFIjSpTrS45HpQ2Xlnaub.jpg,[18],480881,en,Let There Be Light,An atheist goes through a near-death experience in an auto accident before converting to Christianity.,22.27,/a1lCoSdAEYEs4ezvm5PcufEUVti.jpg,27-10-17,Let There Be Light,FALSE,6.2,53,3000000,7240000,United States of America,Drama,tt5804314,2017
136,FALSE,/vzu7tNNF5jT6u2AScPwi6qF7T75.jpg,"[28, 35, 80, 18]",399170,en,Logan Lucky,"Trying to reverse a family curse, brothers Jimmy and Clyde Logan set out to execute an elaborate robbery during the legendary Coca-Cola 600 race at the Charlotte Motor Speedway.",22.225,/mQrhrBaaHvRfBQq0Px3HtVbH9iE.jpg,17-08-17,Logan Lucky,FALSE,6.7,3016,29000000,48453605,United States of America,Action,tt5439796,2017
137,FALSE,/xfZ2u86Tui0aTKcPYcKGStzxWZv.jpg,"[28, 16, 18, 14, 10749]",283984,ja,劇場版「Fate/stay night [Heaven’s Feel]」Ⅰ.presage flower,"Shiro Emiya is a young magus who attends Homurahara Academy in Fuyuki City. One day after cleaning the Archery Dojo in his school, he catches a glimpse of a fight between superhuman beings, and he gets involved in the Holy Grail War, a ritual where magi called Masters fight each other with their Servants to win the Holy Grail. Shiro joins the battle to stop an evildoer from winning the Grail and to save innocent people, but everything goes wrong when a mysterious ""Shadow"" begins to indiscriminately kill people in Fuyuki...",21.908,/kVQCB189nshK97OKnJB3osOCdM7.jpg,14-10-17,Fate/stay night: Heaven's Feel I. Presage Flower,FALSE,7.6,169,0,17422935,Japan,Action,tt4054952,2017
138,FALSE,/uG9lBtZmsyrZ0OPgrbvf9YOVLJr.jpg,"[18, 80, 53]",382614,en,The Book of Henry,"Susan, a single mother of two, works as a waitress in a small town. Her son, Henry, is an 11-year-old genius who not only manages the family finances but acts as emotional support for his mother and younger brother. When Henry discovers that the girl next door has a terrible secret, he implores Susan to take matters into her own hands.",21.895,/suLFg4UjvM5BoDipg2Wu3gZ802T.jpg,16-06-17,The Book of Henry,FALSE,7.5,1175,10000000,4596705,United States of America,Drama,tt4572792,2017
139,FALSE,/hu4psJoKxDYezvvS4GlLF531fom.jpg,"[14, 28, 53]",400106,en,Bright,"In an alternate present-day where magical creatures live among us, two L.A. cops become embroiled in a prophesied turf battle.",21.885,/whkT53Sv2vKAUiknQ13pqcWaPXB.jpg,22-12-17,Bright,FALSE,6.2,5042,90000000,0,United States of America,Fantasy,tt5519340,2017
140,FALSE,/hVYhrKuQNFro6jXHZMn60uYjrIP.jpg,"[18, 14, 10749]",399055,en,The Shape of Water,"An other-worldly story, set against the backdrop of Cold War era America circa 1962, where a mute janitor working at a lab falls in love with an amphibious man being held captive there and devises a plan to help him escape.",21.846,/9zfwPffUXpBrEP26yp0q1ckXDcj.jpg,01-12-17,The Shape of Water,FALSE,7.2,10970,19500000,194989655,United States of America,Drama,tt5580390,2017
141,FALSE,/nWKOp57cAzdgGXZ2BN5AElVfujN.jpg,[35],417870,en,Girls Trip,"Four girlfriends take a trip to New Orleans for an annual festival and, along the way, rediscover their wild sides and strengthen the bonds of sisterhood.",21.727,/fM1h8CwtdileV3zlemXx7UWJjOP.jpg,21-07-17,Girls Trip,FALSE,6.8,1357,19000000,140376621,United States of America,Comedy,tt3564472,2017
142,FALSE,/9XSEL3EMC2D8k4UcYBn8etgRxPg.jpg,"[27, 9648, 35]",440021,en,Happy Death Day,"Caught in a bizarre and terrifying time warp, college student Tree finds herself repeatedly reliving the day of her murder, ultimately realizing that she must identify the killer and the reason for her death before her chances of survival run out.",21.373,/cTaEIUYTt52ooq9quVbAQ7NpGwo.jpg,12-10-17,Happy Death Day,FALSE,6.6,5416,4800000,125479266,United States of America,Horror,tt5308322,2017
143,FALSE,/g3hni0i9iAQ13jDGOFWavJFlojc.jpg,"[28, 53]",341013,en,Atomic Blonde,An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,21.368,/kV9R5h0Yct1kR8Hf8sJ1nX0Vz4x.jpg,26-07-17,Atomic Blonde,FALSE,6.4,5586,30000000,100014025,Sweden,Action,tt2406566,2017
144,FALSE,/ySc2oJXX7Bbkzasu3h390gnQTQ9.jpg,"[18, 36, 80]",433498,en,Papillon,"Henri “Papillon” Charrière, a safecracker from the Parisian underworld, is wrongfully convicted and sentenced to life imprisonment in the penal colony of French Guiana, where he forges a strong friendship with Louis Dega, a counterfeiter who needs his protection.",21.307,/ahF5c6vyP8HWMqIwlhecbRALkjq.jpg,07-09-17,Papillon,FALSE,7.3,1602,0,10060903,Czech Republic,Drama,tt5093026,2017
146,FALSE,/6yVzNSRYqWFD7ULXBIaTuuNfZT9.jpg,"[28, 878, 16]",452970,ja,劇場版 マジンガーZ ／ INFINITY,"When the evil Dr. Hell attacks the Earth, the mighty giant mecha Mazinger Z is formed to stop him.",21.18,/k3gPbv74t3CN6hv56dyek54ipEj.jpg,27-10-17,Mazinger Z: Infinity,FALSE,6.8,261,0,2732673,Japan,Action,tt6470762,2017
148,FALSE,/kJwQXgAk440l2vZOspUJee6inim.jpg,"[18, 53, 9648]",399057,en,The Killing of a Sacred Deer,"Dr. Steven Murphy is a renowned cardiovascular surgeon who presides over a spotless household with his wife and two children. Lurking at the margins of his idyllic suburban existence is Martin, a fatherless teen who insinuates himself into the doctor's life in gradually unsettling ways.",21.169,/e4DGlsc9g0h5AyoyvvAuIRnofN7.jpg,20-10-17,The Killing of a Sacred Deer,FALSE,7,3088,0,7027336,United Kingdom,Drama,tt5715874,2017
149,FALSE,/pVVobDO8cezhVPvwD6EBUN0g3mt.jpg,"[14, 28, 878, 12]",353491,en,The Dark Tower,A boy haunted by visions of a parallel world aids its disillusioned guardian in preventing the destruction of the nexus of universes known as the Dark Tower.,21.092,/i9GUSgddIqrroubiLsvvMRYyRy0.jpg,03-08-17,The Dark Tower,FALSE,5.7,4434,60000000,113231078,South Africa,Fantasy,tt1648190,2017
151,FALSE,/slo4uAwTb08rAq99pgLbV30oZzo.jpg,[18],467433,en,A Question of Faith,"When Tragedy Strikes three Families, their Destiny forces them on a coverging path and mercy as the challenges of their fate could also resurrect their beliefs",20.975,/4DwBNsU23aI3A83Mtpj2QDmmXAH.jpg,29-09-17,A Question of Faith,FALSE,7.4,72,0,2587072,United States of America,Drama,tt6054650,2017
152,FALSE,/ypyz71O2YtI5rdJ7Y3s03SwwORQ.jpg,"[10752, 28, 36, 53]",339259,en,The Man with the Iron Heart,"With the Third Reich at its peak in 1942, the Czech resistance in London plans the most ambitious military operation of WWII –  Anthropoid. Two young recruits are sent to Prague to assassinate the most ruthless Nazi leader – Reinhardt Heydrich, head of the SS, the Gestapo and the architect of the Final Solution.",20.917,/ZVQfCY2DgCjrm8w2saXvT8Ao3B.jpg,25-05-17,The Man with the Iron Heart,FALSE,6.6,663,32679734,4412639,Belgium,War,tt3296908,2017
153,FALSE,/murKjcvabniDI4vlu1lc4JMkmrl.jpg,[35],425134,en,How to Be a Latin Lover,An aging Latin lover gets dumped by his sugar mama and must fend for himself in a harsh world.,20.804,/wvXCBYFDwAQSj3nrRAoBSpX2N8J.jpg,06-03-17,How to Be a Latin Lover,FALSE,7,550,0,26251899,United States of America,Comedy,tt4795124,2017
156,FALSE,/oQHF0Y4gCw6VdPmapjsbZoxY2ht.jpg,"[80, 18]",359940,en,"Three Billboards Outside Ebbing, Missouri","After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.",20.676,/vgvw6w1CtcFkuXXn004S5wQsHRl.jpg,01-12-17,"Three Billboards Outside Ebbing, Missouri",FALSE,8.1,8857,15000000,160192031,United Kingdom,Crime,tt5027774,2017
157,FALSE,/qyAH7xkrgYCGPbaFV29C82Hngum.jpg,"[12, 18, 36]",314095,en,The Lost City of Z,"A true-life drama in the 1920s, centering on British explorer Col. Percy Fawcett, who discovered evidence of a previously unknown, advanced civilization in the Amazon and disappeared whilst searching for it.",20.659,/dgDVkGFltTm1MCoFtlq91r7jwi9.jpg,15-03-17,The Lost City of Z,FALSE,6.4,2482,30000000,8574339,United Kingdom,Adventure,tt1212428,2017
159,FALSE,/tav8VVa6H6KooK5rFhAG2jT5ZNx.jpg,"[12, 18, 53]",390062,en,Jungle,"In 1981, an enthusiastic young adventurer follows his dreams into the Bolivian Amazon jungle with two friends and a guide with a mysterious past. Their journey quickly turns into a terrifying ordeal as the darkest elements of human nature and the deadliest threats of the wilderness lead to an all-out fight for survival.",20.511,/tDgxknTVwrScxpCYyGUjXSn5NRk.jpg,27-06-17,Jungle,FALSE,6.6,1629,0,1906640,Australia,Adventure,tt3758172,2017
161,FALSE,/mc7w3y83wQU9YAIAmP1hoxqQped.jpg,"[53, 27, 18, 9648]",399366,en,Marrowbone,A young man and his three younger siblings are plagued by a sinister presence in the sprawling manor in which they live.,20.463,/ykn2GWDINcbunWPoNVRQtMaybo7.jpg,27-10-17,Marrowbone,FALSE,7.2,1195,8000000,12294931,Spain,Thriller,tt5886440,2017
162,FALSE,/yvbXGWjg30sj7rohEZvSe90jSJC.jpg,"[80, 18]",396371,en,Molly's Game,"Molly Bloom, a young skier and former Olympic hopeful becomes a successful entrepreneur (and a target of an FBI investigation) when she establishes a high-stakes, international poker game.",20.415,/83k7FXpyV3xyOwyq1W7hBO6GVJA.jpg,20-09-17,Molly's Game,FALSE,7.1,3234,30000000,59284015,United States of America,Crime,tt4209788,2017
163,FALSE,/qkLZoJ1h998eJEmbuHGPCKZF0y7.jpg,"[12, 18, 878, 14]",387426,en,Okja,"A young girl named Mija risks everything to prevent a powerful, multi-national company from kidnapping her best friend - a massive animal named Okja.",20.269,/pHlRr2MfjK77VIIAO7p0R4jhsJI.jpg,28-06-17,Okja,FALSE,7.4,3779,50000000,0,South Korea,Adventure,tt3967856,2017
164,FALSE,/3gRvfpmPtBrJ5Xp6iLFyz7pJ06d.jpg,"[28, 36, 18]",436391,ko,군함도,"During the Japanese colonial era, roughly 400 Korean people, who were forced onto Battleship Island (‘Hashima Island’) to mine for coal, attempt to escape.",20.206,/7Pn9IK13JHhB7vS5TSgz79cdLra.jpg,26-07-17,The Battleship Island,FALSE,7.2,212,21000000,46183383,South Korea,Action,tt5969696,2017
165,FALSE,/rfBUlspOpxPavxrhkhvzlBlwfD8.jpg,"[80, 53, 27]",372343,en,The Snowman,Detective Harry Hole investigates the disappearance of a woman whose pink scarf is found wrapped around an ominous looking snowman.,20.05,/mKsQ8KMOk0VBX26Ev0Lj6EmfGJu.jpg,12-10-17,The Snowman,FALSE,5.2,1973,35000000,43203413,China,Crime,tt1758810,2017
167,FALSE,/8bYGpm2EqSibuaulyAzop0r2EWn.jpg,"[878, 28, 53]",423988,en,Kill Switch,A pilot battles to save his family and the planet after an experiment for unlimited energy goes wrong.,19.648,/8K6pfMcT3hiIlCFw2RrHoXLshxl.jpg,01-06-17,Kill Switch,FALSE,4.8,205,1000000,0,Germany,Science Fiction,tt5464234,2017
168,FALSE,/zXwFJMwvQcJFitP9GcHZvHAHGe8.jpg,"[18, 36]",399404,en,Darkest Hour,"A thrilling and inspiring true story begins on the eve of World War II as, within days of becoming Prime Minister of Great Britain, Winston Churchill must face one of his most turbulent and defining trials: exploring a negotiated peace treaty with Nazi Germany, or standing firm to fight for the ideals, liberty and freedom of a nation. As the unstoppable Nazi forces roll across Western Europe and the threat of invasion is imminent, and with an unprepared public, a skeptical King, and his own party plotting against him, Churchill must withstand his darkest hour, rally a nation, and attempt to change the course of world history.",19.553,/z0K8uoNbrYKkbaP7wIeadJ4BmSL.jpg,22-11-17,Darkest Hour,FALSE,7.4,4505,30000000,150847207,United Kingdom,Drama,tt4555426,2017
169,FALSE,/1642Z6Jz4YtrFa5YJyN6N6FrD8M.jpg,"[18, 10402]",402529,en,All Eyez on Me,"All Eyez on Me chronicles the life and legacy of Tupac Shakur, including his rise to superstardom as a hip-hop artist, actor, poet and activist, as well as his imprisonment and prolific, controversial time at Death Row Records. Against insurmountable odds, Tupac rose to become a cultural icon whose career and persona both continue to grow long after his passing.",19.551,/zmgsaKFWbmZ1Grz4SO0PLNxilv3.jpg,12-06-17,All Eyez on Me,FALSE,6.7,1062,40000000,44922302,United States of America,Drama,tt1666185,2017
170,FALSE,/xydu6XhKVFf5FomLi9diWjoWc5d.jpg,"[10751, 16, 35]",413644,en,The Son of Bigfoot,"Teenage outsider Adam sets out on an epic and daring quest to uncover the mystery behind his long-lost dad, only to find out that he is none other than the legendary Bigfoot! He has been hiding deep in the forest for years to protect himself and his family from HairCo., a giant corporation eager to run scientific experiments with his special DNA. As father and son start making up for lost time after the boy's initial disbelief, Adam soon discovers that he too is gifted with superpowers beyond his imagination. But little do they know, HairCo. is on their tail as Adam's traces have led them to Bigfoot!",19.52,/5yCQvhFuFPY0pACxoUpLUlYCxop.jpg,26-07-17,The Son of Bigfoot,FALSE,6.6,403,30000000,46372519,Belgium,Family,tt5715410,2017
172,FALSE,/eDw3ydtUpCE541mBFnEnSHyYuaH.jpg,"[10752, 53, 18]",405775,en,The Wall,An American sniper and his spotter engage in a deadly cat-and-mouse game with an Iraqi sniper.,19.481,/8POAZwZpp24l1IgKKM8ZRAQ2kid.jpg,12-05-17,The Wall,FALSE,6.3,750,3000000,4500000,United States of America,War,tt4218696,2017
173,FALSE,/b3swKWV1wpW6ECUNylJpOpLHClo.jpg,"[28, 80, 18, 53]",437109,ko,악녀,A young girl is raised as a killer in the Yanbian province of China. She hides her identity and travels to South Korea where she hopes to lead a quiet life but becomes involved with two mysterious men.,19.435,/5igv2DsGx1JbmwJnq2uKucJpLOS.jpg,08-06-17,The Villainess,FALSE,6.9,546,125000,8737458,South Korea,Action,tt6777338,2017
179,FALSE,/9HcXzYUnnwyFu9WSEM2IOxd2VhC.jpg,"[18, 53]",390051,en,Aftermath,"A fatal plane crash changes the lives of Roman and Jake forever. Roman loses his wife and daughter in the accident, while Jake loses his mind—as he happens to be the air traffic controller who failed to avert the nightmare. Rage and revenge engulfs Roman and Jake finds himself swamped with guilt and regret.",19.144,/25oWTCGqIik4gUTMidx3L8DI4Bt.jpg,28-02-17,Aftermath,FALSE,5.7,766,10500000,261465,United Kingdom,Drama,tt4581576,2017
180,FALSE,/f5a9YRvJ7uSM0JAtEI59sqKRnVg.jpg,"[35, 10402]",353616,en,Pitch Perfect 3,"After the highs of winning the world championships, the Bellas find themselves split apart and discovering there aren't job prospects for making music with your mouth. But when they get the chance to reunite for an overseas USO tour, this group of awesome nerds will come together to make some music, and some questionable decisions, one last time.",19.14,/iHxmTTFMuuPIwwj39C4Zkk9IL4m.jpg,20-12-17,Pitch Perfect 3,FALSE,6.6,2993,45000000,184724494,United States of America,Comedy,tt4765284,2017
183,FALSE,/1CKntz5l7oblq2RYligHHvY64sh.jpg,"[28, 27]",485415,en,Day of the Dead: Bloodline,"In a world overrun by zombies, military personnel and survivalists live in an underground bunker while they seek a cure.",18.951,/3jM4C1wJxHLWlF4tcSyyv6fnJPR.jpg,29-12-17,Day of the Dead: Bloodline,FALSE,4.7,532,8000000,0,United States of America,Action,tt3053228,2017
185,FALSE,/xa4CnNdPmVPeT1qFuQgiCgASKE1.jpg,"[18, 27, 53]",400710,en,Flatliners,"Five medical students, hoping to understand the mystery of what lies beyond life, embark on a dangerous experiment. When their hearts are stopped for a short period of time, they have a near-death experience…",18.88,/e9NHATN0TJW6ZZPLLWFsKdilVl1.jpg,28-09-17,Flatliners,FALSE,5.7,2048,19000000,45158254,United States of America,Drama,tt2039338,2017
186,FALSE,/l4t6QYcDEIXep6C5Vmjna8Fl5Vy.jpg,"[16, 35, 10751]",295693,en,The Boss Baby,"A story about how a new baby's arrival impacts a family, told from the point of view of a delightfully unreliable narrator, a wildly imaginative 7 year old named Tim.",18.845,/unPB1iyEeTBcKiLg8W083rlViFH.jpg,23-03-17,The Boss Baby,FALSE,6.5,6387,125000000,527965936,United States of America,Animation,tt3874544,2017
188,FALSE,/ozdXqMwijV192aSrojjFQMGeWSh.jpg,"[37, 18, 36]",384680,en,Hostiles,A legendary Native American-hating Army captain nearing retirement in 1892 is given one last assignment: to escort a Cheyenne chief and his family through dangerous territory back to his Montana reservation.,18.817,/rqoezyB51GfhiloOB5ZErg5HXas.jpg,22-12-17,Hostiles,FALSE,6.9,1963,55000000,36976336,United States of America,Western,tt5478478,2017
189,FALSE,/obrv4X7LQFi1geNr6Ib2gXe24Ak.jpg,"[28, 16, 18, 14]",461083,ja,劇場版 Fate/kaleid liner プリズマ☆イリヤ 雪下の誓い,"After succumbing to an unenviable fate, Kiritsugu Emiya has left Shirou Emiya the duty to save mankind in his place. The world is dying and time is ticking, but when the salvation Shirou seeks is at the cost of his only family left—his younger sister—will he still have the heart to pursue this duty?  Shirou is now pressed with the choice to continue being a hero of justice—or become the very evil his ideal has vowed to vanquish. The orphan is alone once again, yet his body is still made of swords. The Fifth Holy Grail War now begins with his oath under snow.",18.709,/b11m2jCg2ZxlsjRvdKypKFu2fqd.jpg,26-08-17,Fate/kaleid liner Prisma☆Illya: Vow in the Snow,FALSE,6.8,18,0,1118410,Japan,Action,tt7283066,2017
192,FALSE,/hSVDyX7qmBxyg1OxmdkvmR4IrGp.jpg,"[53, 18, 80]",398181,en,You Were Never Really Here,"A traumatised veteran, unafraid of violence, tracks down missing girls for a living. When a job spins out of control, his nightmares overtake him as a conspiracy is uncovered leading to what may be his death trip or his awakening.",18.494,/px6v0kY4rmHOcBTA7zelfD196Sd.jpg,08-11-17,You Were Never Really Here,FALSE,6.5,2384,0,10891281,United Kingdom,Thriller,tt5742374,2017
194,FALSE,/2ByWxoMbfE3pxztCJn5qTJ5Ui2Y.jpg,"[18, 35]",391713,en,Lady Bird,"Lady Bird McPherson, a strong willed, deeply opinionated, artistic 17 year old comes of age in Sacramento. Her relationship with her mother and her upbringing are questioned and tested as she plans to head off to college.",18.351,/iySFtKLrWvVzXzlFj7x1zalxi5G.jpg,01-09-17,Lady Bird,FALSE,7.3,7343,10000000,78966486,United States of America,Drama,tt4925292,2017
196,FALSE,/6u6KIyDKojx7pGhCn0skRHdmqX3.jpg,"[27, 53, 35]",420648,es,El bar,"In downtown Madrid, a series of mysterious gunshots trap a motley assortment of people in a decrepit bar.",18.323,/qqy6zdir0lk9nPBSAPP6ap3myO4.jpg,15-02-17,The Bar,FALSE,6.3,1162,6045750,3662671,Spain,Horror,tt5121816,2017
197,FALSE,/l0KTMyzgXGKYd7xR8YgFCxlA5pU.jpg,"[18, 9648, 53, 14]",397837,en,Before I Fall,"Samantha Kingston has everything. Then, everything changes. After one fateful night, she wakes up with no future at all. Trapped into reliving the same day over and over, she begins to question just how perfect her life really was.",18.274,/eowzonDJMCuNXoJGVkP9Z7oCmiM.jpg,02-03-17,Before I Fall,FALSE,7,3144,5000000,16373843,United States of America,Drama,tt1691916,2017
198,FALSE,/uXx9wjfJEzLlfqB8GW67SYBrhVT.jpg,"[27, 9648, 878, 53]",340837,en,A Cure for Wellness,"An ambitious young executive is sent to retrieve his company's CEO from an idyllic but mysterious ""wellness center"" at a remote location in the Swiss Alps but soon suspects that the spa's miraculous treatments are not what they seem.",18.225,/d4fXuJS3zZcAZfz2HYDtnwqtnwn.jpg,15-02-17,A Cure for Wellness,FALSE,6.3,3390,40000000,26620002,Germany,Horror,tt4731136,2017
199,FALSE,/3jKQt2uo8vDXvULMjEEnEzDtFWL.jpg,"[53, 28, 9648]",404733,en,Overdrive,"Master car thieves square off against French gangsters in the South of France with money, women and lives all on the line.",18.22,/a0hTRjis1cxwmjOuBaS7WdDG3dj.jpg,16-06-17,Overdrive,FALSE,6.1,818,28210303,7793,United States of America,Thriller,tt1935194,2017
200,FALSE,/kIWWulkzc3kELHJx84l3JNeZmzz.jpg,[35],345922,en,Fist Fight,"When one school teacher gets the other fired, he is challenged to an after-school fight.",18.218,/huRhv4IZDk2ds0DIDkI6uxdmb6J.jpg,16-02-17,Fist Fight,FALSE,6.1,1100,22000000,41087017,United States of America,Comedy,tt3401882,2017
205,FALSE,/aQUsuDDHofPco5YgXxEdObyisCs.jpg,"[18, 14, 878]",339967,en,Colossal,A woman discovers that severe catastrophic events are somehow connected to the mental breakdown from which she's suffering.,18.011,/4VOyofBd1pexblxtDZYtYIk7NI4.jpg,06-04-17,Colossal,FALSE,6.3,1777,0,3029287,Canada,Drama,tt4680182,2017
