,Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Budget,Revenue,Country,Genres,imdb_id,year
1115,174.0,False,/ojHCeDULAkQK25700fhRU75Tur2.jpg,"[878, 12, 28]",348350.0,en,Solo: A Star Wars Story,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.",29.071,/3IGbjc5ZC5yxim5W0sFING2kdcz.jpg,15-05-18,Solo: A Star Wars Story,False,6.6,7391.0,250000000.0,392952373.0,United States of America,Science Fiction,tt3778644,2018.0
1116,54.0,False,/7C921eWK06n12c1miRXnYoEu5Yv.jpg,"[12, 28, 14]",166426.0,en,Pirates of the Caribbean: Dead Men Tell No Tales,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.",56.958,/qwoGfcg6YUS55nUweKGujHE54Wy.jpg,23-05-17,Pirates of the Caribbean: Dead Men Tell No Tales,False,6.6,10580.0,230000000.0,794861794.0,United States of America,Adventure,tt1790809,2018.0
1117,17.0,False,/1n00NlOGRFZVs8coBxyZLm5l4EC.jpg,"[28, 12, 878]",335988.0,en,Transformers: The Last Knight,"Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.",140.92,/s5HQf2Gb3lIO2cRcFwNL9sn1o1o.jpg,16-06-17,Transformers: The Last Knight,False,6.1,5237.0,217000000.0,605425157.0,United States of America,Action,tt3371366,2018.0
1118,1278.0,False,/vLgkglkAOgXzy8sXscFLvidgaTM.jpg,"[28, 80, 36]",449927.0,cn,追龍,"An illegal immigrant from Mainland China sneaks into the corrupt British-colonized Hong Kong in 1963, transforming himself into a ruthless drug lord.",8.902,/Lc0XGNZmsFe3uA1UMqhlBiJSY4.jpg,28-09-17,Chasing the Dragon,False,7.0,71.0,200005000.0,445000000.0,Hong Kong,Action,tt6015328,2018.0
1119,21.0,False,/3WjbxaqYB4vAbdUfdr5vbglD2JZ.jpg,"[18, 10749]",597.0,en,Titanic,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",106.109,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,18-11-97,Titanic,False,7.9,21859.0,200000000.0,2187463944.0,United States of America,Drama,tt0120338,2018.0
1120,3.0,False,/b6ZJZHUdMEFECvGiDpJjlfUWela.jpg,"[28, 12, 878]",284054.0,en,Black Panther,"King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",220.682,/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,13-02-18,Black Panther,False,7.4,19930.0,200000000.0,1347597973.0,United States of America,Action,tt1825683,2018.0
1121,88.0,False,/5Iw7zQTHVRBOYpA0V6z0yypOPZh.jpg,"[12, 28, 878]",181808.0,en,Star Wars: The Last Jedi,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.",44.773,/kOVEVeg59E0wsnXmF9nrh6OmWII.jpg,13-12-17,Star Wars: The Last Jedi,False,6.9,13509.0,200000000.0,1332698830.0,United States of America,Adventure,tt2527336,2018.0
1122,46.0,False,/mabuNsGJgRuCTuGqjFkWe1xdu19.jpg,"[28, 12, 16, 10751]",260513.0,en,Incredibles 2,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",60.837,/aTbRJHCrQwceSS5b8LYj7hC654I.jpg,14-06-18,Incredibles 2,False,7.5,11363.0,200000000.0,1242805359.0,United States of America,Action,tt3606756,2018.0
1123,23.0,False,/aJn9XeesqsrSLKcHfHP4u5985hn.jpg,"[12, 28, 878]",283995.0,en,Guardians of the Galaxy Vol. 2,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,96.018,/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,19-04-17,Guardians of the Galaxy Vol. 2,False,7.6,18988.0,200000000.0,863756051.0,United States of America,Adventure,tt3896198,2018.0
1124,158.0,False,/qrtRKRzoNkf5vemO9tJ2Y4DrHxQ.jpg,"[14, 12, 28]",338952.0,en,Fantastic Beasts: The Crimes of Grindelwald,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.",31.153,/fMMrl8fD9gRCFJvsx0SuFwkEOop.jpg,14-11-18,Fantastic Beasts: The Crimes of Grindelwald,False,6.9,9669.0,200000000.0,654855901.0,United Kingdom,Fantasy,tt4123430,2018.0
1125,6002.0,False,/zSnmWa8bJAID9s3ni4keArhnlKc.jpg,[35],435803.0,pt,"Ninguém Entra, Ninguém Sai","At a Rio de Janeiro motel, an unexpected emergency places all the guests under quarantine. The problem? Not everyone is supposed to be there.",2.181,/inx2lpitq7r5jeYv3j3K2UcKCj9.jpg,04-05-17,"Ninguém Entra, Ninguém Sai",False,3.8,27.0,193274344.0,0.0,Brazil,Comedy,tt6230488,2018.0
1126,96.0,False,/nVodCGKYLpqNC8YwQAbivKlWCgZ.jpg,"[28, 12, 14]",293167.0,en,Kong: Skull Island,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",43.176,/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg,08-03-17,Kong: Skull Island,False,6.5,9222.0,185000000.0,566652812.0,China,Action,tt3731562,2018.0
1127,36.0,False,/kaIfm5ryEOwYg8mLbq8HkPuM1Fo.jpg,"[28, 12, 14, 878, 35]",284053.0,en,Thor: Ragnarok,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",72.026,/rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,24-10-17,Thor: Ragnarok,False,7.6,18474.0,180000000.0,853977126.0,United States of America,Action,tt3501632,2018.0
1128,86.0,False,/aw4FOsWr2FY373nKSxbpNi3fz4F.jpg,"[28, 12]",353081.0,en,Mission: Impossible - Fallout,"When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",45.575,/AkJQpZp9WoNdj7pLYSj1L0RcMMN.jpg,13-07-18,Mission: Impossible - Fallout,False,7.4,6874.0,178000000.0,791657398.0,United States of America,Action,tt4912910,2018.0
1129,90.0,False,/5rYnygKCkmqWuMv1O5yAnzGF8gV.jpg,"[12, 878, 28]",339964.0,en,Valerian and the City of a Thousand Planets,"In the 28th century, Valerian and Laureline are special operatives charged with keeping order throughout the human territories. On assignment from the Minister of Defense, the two undertake a mission to Alpha, an ever-expanding metropolis where species from across the universe have converged over centuries to share knowledge, intelligence, and cultures. At the center of Alpha is a mysterious dark force which threatens the peaceful existence of the City of a Thousand Planets, and Valerian and Laureline must race to identify the menace and safeguard not just Alpha, but the future of the universe.",44.245,/jfIpMh79fGRqYJ6PwZLCntzgxlF.jpg,20-07-17,Valerian and the City of a Thousand Planets,False,6.6,6582.0,177200000.0,225874228.0,Belgium,Adventure,tt2239822,2018.0
1130,31.0,False,/tTlAA0REGPXSZPBfWyTW9ipIv1I.jpg,"[28, 12, 878, 18]",315635.0,en,Spider-Man: Homecoming,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",76.163,/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg,05-07-17,Spider-Man: Homecoming,False,7.4,19338.0,175000000.0,880166924.0,United States of America,Action,tt2250912,2018.0
1131,18.0,False,/askg3SMvhqEl4OL52YuvdtY40Yb.jpg,"[10751, 16, 14, 10402, 35, 12]",354912.0,en,Coco,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",132.402,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,27-10-17,Coco,False,8.2,16560.0,175000000.0,800526015.0,Mexico,Family,tt2380307,2018.0
1132,52.0,False,/dbrLfmFNFEJWv8rLnjpgCKlXWSy.jpg,"[878, 12, 28]",333339.0,en,Ready Player One,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",57.984,/pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg,28-03-18,Ready Player One,False,7.6,13485.0,175000000.0,582890172.0,United States of America,Science Fiction,tt1677720,2018.0
1133,67.0,False,/qDQEQbgP3v7B9IYLAUcYexNrVYP.jpg,"[10751, 16, 35, 12]",404368.0,en,Ralph Breaks the Internet,"Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.",52.162,/44cb3fCGKUaSxxIjI2ejrgeYfye.jpg,20-11-18,Ralph Breaks the Internet,False,7.2,6526.0,175000000.0,529221154.0,United States of America,Family,tt5848272,2018.0
1134,30.0,False,/4mlS1MitcOqdPLhxEFyk9Qwf5rr.jpg,"[16, 12, 35, 10751]",260514.0,en,Cars 3,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!",76.372,/fyy1nDC8wm553FCiBDojkJmKLCs.jpg,15-06-17,Cars 3,False,6.8,4784.0,175000000.0,383925276.0,United States of America,Animation,tt3606752,2018.0
1135,153.0,False,/sVkjgKq8cwKm95LCyfrLldLbQIG.jpg,"[28, 18, 14]",274857.0,en,King Arthur: Legend of the Sword,"When the child Arthur’s father is murdered, Vortigern, Arthur’s uncle, seizes the crown. Robbed of his birthright and with no idea who he truly is, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword Excalibur from the stone, his life is turned upside down and he is forced to acknowledge his true legacy... whether he likes it or not.",31.754,/9kKXH6eJpzoFGhCbTN3FVwSQK3n.jpg,10-05-17,King Arthur: Legend of the Sword,False,6.5,5065.0,175000000.0,148675066.0,United States of America,Action,tt1972591,2018.0
1136,248.0,False,/pApaVlxJCp2o4mrzCAD3AaLjq77.jpg,"[12, 18]",407436.0,en,Mowgli: Legend of the Jungle,"A human child raised by wolves, must face off against a menacing tiger named Shere Khan, as well as his own origins.",22.4,/clRnzMsFoMIdC7I5JsG6dnnHH8l.jpg,25-11-18,Mowgli: Legend of the Jungle,False,6.5,2265.0,175000000.0,0.0,United Kingdom,Adventure,tt2388771,2018.0
1137,44.0,False,/6WA9stUMbIkEPxn3D5SWlA8FIi7.jpg,"[28, 12, 878, 53]",351286.0,en,Jurassic World: Fallen Kingdom,"When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",61.863,/c9XxwwhPHdaImA2f1WEfEsbhaFB.jpg,06-06-18,Jurassic World: Fallen Kingdom,False,6.6,10356.0,170000000.0,1310466296.0,United States of America,Action,tt4881806,2018.0
1138,20.0,False,/rAiYTfKGqDCRIIqo664sY9XZIvQ.jpg,"[12, 18, 878]",157336.0,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,106.593,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,05-11-14,Interstellar,False,8.4,29905.0,165000000.0,701729206.0,United Kingdom,Adventure,tt0816692,2018.0
1139,59.0,False,/phhbtV5BEdn4TYLTMKFwYz2VSNl.jpg,"[10751, 14, 10749]",321612.0,en,Beauty and the Beast,A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,55.923,/hKegSKIDep2ewJWPUQD7u0KqFIp.jpg,16-03-17,Beauty and the Beast,False,7.0,14384.0,160000000.0,1263521126.0,United States of America,Family,tt2771200,2018.0
1140,26.0,False,/9QusGjxcYvfPD1THg6oW3RLeNn7.jpg,"[28, 12, 14]",297802.0,en,Aquaman,"Once home to the most advanced civilization on Earth, Atlantis is now an underwater kingdom ruled by the power-hungry King Orm. With a vast army at his disposal, Orm plans to conquer the remaining oceanic people and then the surface world. Standing in his way is Arthur Curry, Orm's half-human, half-Atlantean brother and true heir to the throne.",83.993,/uCg2HPY7rBCrh1YGpXam9LH1xKZ.jpg,07-12-18,Aquaman,False,6.9,12196.0,160000000.0,1148528393.0,United States of America,Action,tt1477834,2018.0
1141,16.0,False,/sO2VWeJ8qagNtYoznyLRL8TeSkw.jpg,"[12, 14, 9648]",675.0,en,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",145.398,/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,28-06-07,Harry Potter and the Order of the Phoenix,False,7.7,17002.0,150000000.0,938212738.0,United Kingdom,Adventure,tt0373889,2018.0
1142,9.0,False,/5rrGVmRUuCKVbqUu41XIWTXJmNA.jpg,"[12, 14, 10751]",674.0,en,Harry Potter and the Goblet of Fire,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",175.009,/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,16-11-05,Harry Potter and the Goblet of Fire,False,7.8,17970.0,150000000.0,895921036.0,United Kingdom,Adventure,tt0330373,2018.0
1143,50.0,False,/ibKeXahq4JD63z6uWQphqoJLvNw.jpg,"[28, 878, 27]",345940.0,en,The Meg,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.",59.09,/xqECHNvzbDL5I3iiOVUkVPJMSbc.jpg,09-08-18,The Meg,False,6.2,6148.0,150000000.0,530243742.0,China,Action,tt4779682,2018.0
1144,82.0,False,/qdd5lrgBYL4fMSwYAhfLUwdJRu1.jpg,"[18, 878, 10752]",281338.0,en,War for the Planet of the Apes,"Caesar and his apes are forced into a deadly conflict with an army of humans led by a ruthless Colonel. After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind. As the journey finally brings them face to face, Caesar and the Colonel are pitted against each other in an epic battle that will determine the fate of both their species and the future of the planet.",46.485,/z09RMHtFULVNYGvBaAq4Xa9ITXO.jpg,11-07-17,War for the Planet of the Apes,False,7.1,7599.0,150000000.0,490719763.0,Canada,Drama,tt3450958,2018.0
1145,94.0,False,/oMaj75G2WFw66xI1TREg1hrToSg.jpg,"[28, 14, 878, 12]",268896.0,en,Pacific Rim: Uprising,"It has been ten years since The Battle of the Breach and the oceans are still, but restless. Vindicated by the victory at the Breach, the Jaeger program has evolved into the most powerful global defense force in human history. The PPDC now calls upon the best and brightest to rise up and become the next generation of heroes when the Kaiju threat returns.",43.847,/v5HlmJK9bdeHxN2QhaFP1ivjX3U.jpg,21-03-18,Pacific Rim: Uprising,False,6.1,4184.0,150000000.0,290061297.0,United States of America,Action,tt2557478,2018.0
1146,56.0,False,/sAtoMqDVhNDQBc3QJL3RF6hlhGq.jpg,"[878, 18]",335984.0,en,Blade Runner 2049,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",56.649,/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,04-10-17,Blade Runner 2049,False,7.5,11307.0,150000000.0,259239658.0,Canada,Science Fiction,tt1856101,2018.0
1147,69.0,False,/AaABt75ZzfMGrscUR2seabz4PEX.jpg,"[28, 12, 14]",297762.0,en,Wonder Woman,An Amazon princess comes to the world of Man in the grips of the First World War to confront the forces of evil and bring an end to human conflict.,51.463,/lTAmu88GzRysbbA85ib2KB1jLGg.jpg,30-05-17,Wonder Woman,False,7.2,18167.0,149000000.0,822854286.0,United States of America,Action,tt0451279,2018.0
1148,87.0,False,/2tcTm5oRlRN5fKFvY4Gbrwp8h38.jpg,"[28, 12, 878]",363088.0,en,Ant-Man and the Wasp,"Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.",45.425,/eivQmS3wqzqnQWILHLc4FsEfcXP.jpg,04-07-18,Ant-Man and the Wasp,False,7.0,11642.0,140000000.0,622674139.0,United States of America,Action,tt5095030,2018.0
1149,35.0,False,/17nDJQsGVim6oows2TlN98UacbO.jpg,"[28, 12, 878]",424783.0,en,Bumblebee,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",74.036,/fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg,15-12-18,Bumblebee,False,6.7,5202.0,135000000.0,467989645.0,United States of America,Action,tt4701182,2018.0
1150,12.0,False,/obKmfNexgL4ZP5cAmzdL4KbHHYX.jpg,"[12, 14]",673.0,en,Harry Potter and the Prisoner of Azkaban,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",158.883,/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg,31-05-04,Harry Potter and the Prisoner of Azkaban,False,8.0,18672.0,130000000.0,789804554.0,United Kingdom,Adventure,tt0304141,2018.0
1151,350.0,False,/oGzToOBTRdXVOrHj8r0VgK3d2sU.jpg,"[14, 10751, 35]",400650.0,en,Mary Poppins Returns,"Mary Poppins returns to the Banks family and helps them evade grave dangers by taking them on magical, musical adventures.",18.687,/uTVGku4LibMGyKgQvjBtv3OYfAX.jpg,13-12-18,Mary Poppins Returns,False,6.5,2936.0,130000000.0,348807090.0,United States of America,Fantasy,tt5028340,2018.0
1152,13.0,False,/n5A7brJCjejceZmHyujwUTVgQNC.jpg,"[14, 12]",12445.0,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",158.762,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,07-07-11,Harry Potter and the Deathly Hallows: Part 2,False,8.1,17973.0,125000000.0,1341511219.0,United Kingdom,Fantasy,tt1201607,2018.0
1153,10.0,False,/t3LicFpYHeYpwqm7L5wDpd22hL5.jpg,"[12, 14]",671.0,en,Harry Potter and the Philosopher's Stone,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",171.37,/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,16-11-01,Harry Potter and the Philosopher's Stone,False,7.9,23639.0,125000000.0,976475550.0,United Kingdom,Adventure,tt0241527,2018.0
1154,346.0,False,/l4t6QYcDEIXep6C5Vmjna8Fl5Vy.jpg,"[16, 35, 10751]",295693.0,en,The Boss Baby,"A story about how a new baby's arrival impacts a family, told from the point of view of a delightfully unreliable narrator, a wildly imaginative 7 year old named Tim.",18.845,/unPB1iyEeTBcKiLg8W083rlViFH.jpg,23-03-17,The Boss Baby,False,6.5,6387.0,125000000.0,527965936.0,United States of America,Animation,tt3874544,2018.0
1155,226.0,False,/i4ZougHEyBAboDpi6jsaTUDTjUl.jpg,"[14, 53, 28, 12, 27]",282035.0,en,The Mummy,"Though safely entombed in a crypt deep beneath the unforgiving desert, an ancient queen whose destiny was unjustly taken from her is awakened in our current day, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.",24.273,/zxkY8byBnCsXodEYpK8tmwEGXBI.jpg,06-06-17,The Mummy,False,5.5,6400.0,125000000.0,409231607.0,United States of America,Fantasy,tt2345759,2018.0
1156,209.0,False,/9bn8ApCTuqTb7rLoxzyGcyzjuFx.jpg,"[28, 53]",447200.0,en,Skyscraper,"Framed and on the run, a former FBI agent must save his family from a blazing fire in the world's tallest building.",25.482,/52ml62vClzrlqvXZq2FEW6UF6c1.jpg,11-07-18,Skyscraper,False,6.3,4347.0,125000000.0,292351275.0,United States of America,Action,tt5758778,2018.0
1157,2.0,False,/qkt1Qn9j6yw9rcJhvSu1p3wuiBm.jpg,"[10751, 35, 14]",8871.0,en,How the Grinch Stole Christmas,"Inside a snowflake exists the magical land of Whoville. In Whoville, live the Whos, an almost mutated sort of Munchkin-like people. All the Whos love Christmas, yet just outside of their beloved Whoville lives the Grinch. The Grinch is a nasty creature that hates Christmas, and plots to steal it away from the Whos, whom he equally abhors. Yet a small child, Cindy Lou Who, decides to try befriending the Grinch.",230.236,/1WZbbPApEivA421gCOluuzMMKCk.jpg,15-11-00,How the Grinch Stole Christmas,False,6.7,6198.0,123000000.0,345823040.0,Germany,Family,tt0170016,2018.0
1158,42.0,False,/wrqUiMXttHE4UBFMhLHlN601MZh.jpg,"[28, 12, 878]",427641.0,en,Rampage,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.",63.999,/MGADip4thVSErP34FAAfzFBTZ5.jpg,11-04-18,Rampage,False,6.4,6107.0,120000000.0,428028233.0,United States of America,Action,tt2231461,2018.0
1159,155.0,False,/79X8JkGxzc1tJMi0KxUSaPLooVg.jpg,"[28, 878, 53]",274855.0,en,Geostorm,"After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it.",31.641,/nrsx0jEaBgXq4PWo7SooSnYJTv.jpg,13-10-17,Geostorm,False,6.1,4093.0,120000000.0,221600160.0,United States of America,Action,tt1981128,2018.0
1160,134.0,False,/l2ji4YiNSPBV69WjGBgU0gCvRqy.jpg,"[14, 12, 10751]",426543.0,en,The Nutcracker and the Four Realms,"When Clara’s mother leaves her a mysterious gift, she embarks on a journey to four secret realms—where she discovers her greatest strength could change the world.",35.114,/9vPDY8e7YxLwgVum7YZIUJbr4qc.jpg,26-10-18,The Nutcracker and the Four Realms,False,6.1,1897.0,120000000.0,59522646.0,United States of America,Fantasy,tt5523010,2018.0
1161,25.0,False,/VuukZLgaCrho2Ar8Scl9HtV3yD.jpg,"[878, 28]",335983.0,en,Venom,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.",85.721,/2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg,28-09-18,Venom,False,6.8,13901.0,116000000.0,855013954.0,China,Science Fiction,tt1270797,2018.0
1162,102.0,False,/sTOhZruocNubL0HxjvdouwCEL9I.jpg,"[16, 10751, 12, 35]",364689.0,en,Ferdinand,"Ferdinand, a little bull, prefers sitting quietly under a cork tree just smelling the flowers versus jumping around, snorting, and butting heads with other bulls. As Ferdinand grows big and strong, his temperament remains mellow, but one day five men come to choose the ""biggest, fastest, roughest bull"" for the bullfights in Madrid and Ferdinand is mistakenly chosen.  Based on the classic 1936 children's book by Munro Leaf.",41.592,/rMm94JsRfcOPiPVsTRcBiiVBOhz.jpg,09-12-17,Ferdinand,False,7.2,2485.0,111000000.0,295038508.0,United States of America,Animation,tt3411444,2018.0
1163,33.0,False,/3P52oz9HPQWxcwHOwxtyrVV1LKi.jpg,"[28, 35, 12]",383498.0,en,Deadpool 2,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,74.878,/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg,10-05-18,Deadpool 2,False,7.5,15306.0,110000000.0,786365638.0,United States of America,Action,tt5463162,2018.0
1164,166.0,False,/cDOv649oRCxLxsrMtboqSFOb6aB.jpg,"[28, 80, 9648, 878, 53]",315837.0,en,Ghost in the Shell,"In the near future, Major is the first of her kind: a human saved from a terrible crash, then cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.",30.108,/zCtL3UBgCoZzd7XTVGhvl6XY75E.jpg,29-03-17,Ghost in the Shell,False,6.1,7229.0,110000000.0,169801921.0,China,Action,tt1219827,2018.0
1165,103.0,False,/2vcdZBbf7sPPzIHfN5ial24UbxK.jpg,"[28, 12, 878]",305470.0,en,Power Rangers,"Saban's Power Rangers follows five ordinary teens who must become something extraordinary when they learn that their small town of Angel Grove — and the world — is on the verge of being obliterated by an alien threat. Chosen by destiny, our heroes quickly discover they are the only ones who can save the planet. But to do so, they will have to overcome their real-life issues and before it’s too late, band together as the Power Rangers.",41.523,/iRAZIEgfB9N0BObV0QI61Nxh92h.jpg,23-03-17,Power Rangers,False,6.3,3987.0,105000000.0,142337240.0,Canada,Action,tt3717490,2018.0
